Unnamed: 0,Thời gian,Tiêu đề,URL,content
177,(23/02/2024 20:19),BIDV sẽ sớm thực hiện bán vốn cho nhà đầu tư nước ngoài?,https://cafef.vn/bidv-se-som-thuc-hien-ban-von-cho-nha-dau-tu-nuoc-ngoai-18824022317182076.chn?utm_source=du-lieu,"Ảnh minh họa
Cổ phiếu BID của BIDV đang là tâm điểm của thị trường chứng khoán những phiên gần đây khi liên tục tăng mạnh và xác lập đỉnh mới. Trong phiên 23/2, dù thị trường chung giảm sâu nhưng BID vẫn tăng hơn 4,5% lên mức cao nhất lịch sử (giá đã điều chỉnh theo cổ tức) tại 52.000 đồng/cp, với vốn hóa đạt hơn 296.000 tỷ đồng – cao thứ hai toàn thị trường, chỉ sau Vietcombank.
Tính từ đầu năm tới nay, cổ phiếu này đã tăng gần 20% và là một trong những mã tăng mạnh nhất trong nhóm VN30.
Cổ phiếu BID tăng mạnh trong bối cảnh BIDV mới đây đã tổ chức Đại hội đồng cổ đông bất thường năm 2024 với việc thông qua việc điều chỉnh thời gian thực hiện chào bán thêm cổ phiếu tại Phương án tăng vốn điều lệ năm 2023. Theo đó, ĐHĐCĐ đã quyết định lùi thời gian thực hiện phương án tăng vốn sang năm 2024.
Trước đó, ĐHĐCĐ thường niên BIDV năm 2023 đã thông qua phương án phát hành hơn 1 tỷ cổ phiếu, bao gồm: gần 642 triệu cổ phiếu để trả cổ tức năm 2021 và phần còn lại là phát hành thêm cổ phiếu theo hình thức chào bán ra công chúng hoặc chào bán riêng lẻ (455 triệu cổ phiếu).
Hồi cuối năm 2023, BIDV đã phát hành gần 642 triệu cổ phiếu để trả cổ tức năm 2021.
Về phần 455 triệu cổ phiếu còn lại, BIDV chưa công bố chi tiết kế hoạch chào bán; song ngân hàng này từ lâu đã có kế hoạch phát hành riêng lẻ cho nhà đầu tư nước ngoài và đến nay chưa thực hiện thành công.
Tại Đại hội đồng cổ đông thường niên 2023, Chủ tịch Phan Đức Tú cho biết: ""Ban lãnh ngân hàng đã rất nỗ lực để thực hiện việc này, đã tiếp xúc tổng cộng 38 nhà đầu tư trong 3 năm qua nhưng do điều không thuận lợi là tình hình kinh tế các nước, sự thu hẹp của khẩu vị rủi ro của các nhà đầu tư đối với thị trường mới nổi, cùng với chính sách thắt chặt tiền tệ của các nước làm giảm sút việc mở rộng đầu tư vào Việt Nam"".
""Năm 2023, chúng tôi vẫn tiếp tục thực hiện nhiệm vụ này. Hiện nay, chúng tôi có một số nhà đầu tư tiềm năng nhưng không thể công bố được. Chúng tôi sẽ cố gắng thực hiện nhiệm vụ này trong năm 2023"", ông Tú nhấn mạnh tại ĐHĐCĐ thường niên năm 2023.
Trong báo cáo phân tích công bố mới đây, Chứng khoán Vietcap (VCSC) nhận định thương vụ bán vốn của BIDV sẽ là một trong những điểm sáng của ngành ngân hàng trong năm 2024. VCSC cho rằng nguyên nhân khiến ngân hàng này chưa thực hiện được việc bán vốn là do điều kiện kinh tế năm 2023 chưa cho phép. Với kỳ vọng kinh tế phục hồi trong năm 2024, cộng thêm môi trường lãi suất thấp, nhóm phân tích kỳ vọng hoạt động huy động vốn từ phát hành cổ phiếu có thể thành công."
178,(23/02/2024 13:46),"Cổ phiếu BID tăng kịch trần lập đỉnh mới, vốn hóa BIDV vượt mốc 300.000 tỷ đồng",https://cafef.vn/co-phieu-bid-tang-kich-tran-lap-dinh-moi-von-hoa-bidv-vuot-moc-300000-ty-dong-18824022313453911.chn?utm_source=du-lieu,"Thị trường chứng khoán trong phiên giao dịch cuối tuần đầy khởi sắc với sự dẫn dắt của nhóm cổ phiếu ngân hàng, đặc biệt là BIDV (mã BID). Cổ phiếu này bất ngờ tăng kịch trần, qua đó leo lên lập đỉnh mới 53.200 đồng/cp. So với thời điểm bắt đầu nổi sóng hồi đầu tháng 11/2023, thị giá BID đã tăng gần 50%.
Vốn hóa thị trường của BIDV cũng theo đó tăng thêm 100.000 tỷ chỉ sau chưa đầy 4 tháng, lập kỷ lục hơn 303.000 tỷ đồng (~13 tỷ USD). Con số củng cố vững chắc vị trí số 2 sàn chứng khoán về vốn hóa của BIDV. Đây cũng là lần thứ 2 trong lịch sử có một ngân hàng chạm ngưỡng này. Trước đó là Vietcombank – cái tên giá trị nhất sàn chứng khoán Việt Nam với vốn hóa nửa triệu tỷ đồng.
Cổ phiếu BID tăng mạnh mang lại niềm vui không nhỏ cho cổ đông, trong đó có Keb Hana Bank. Với 15% cổ phần đang nắm giữ tại BIDV, khoản đầu tư này của nhà băng Hàn Quốc hiện có giá trị thị trường lên đến 45.500 tỷ đồng (~2 tỷ USD). Ước tính, Keb Hana Bank đang ""tạm lãi"" hơn 1 tỷ USD sau hơn 4 năm làm cổ đông chiến lược tại BIDV chưa kể cổ tức tiền tươi đã ""bỏ túi"".
Từ sau khi Keb Hana Bank trở thành cổ đông chiến lược năm 2019, BIDV đã liên tục tăng trưởng mạnh. Năm 2023, ngân hàng lãi trước thuế hợp nhất 27.600 tỷ đồng, tăng 20,6% so với thực hiện năm 2022. Đây là lần đầu tiên lợi nhuận của nhà băng này vượt ngưỡng 1 tỷ USD. Với mức lợi nhuận này, BIDV là ngân hàng có lợi nhuận cao thứ hai trong nhóm Big 4, chỉ sau Vietcombank (hơn 41.000 tỷ đồng).
Đến cuối năm 2023, tổng tài sản BIDV đạt 2,3 triệu tỷ đồng; tiếp tục giữ vững vị thế là ngân hàng TMCP có quy mô tổng tài sản lớn nhất tại Việt Nam. Tiền gửi khách hàng đạt 1,7 triệu tỷ đồng, tăng 15,7%. Cho vay khách hàng đạt 1,78 triệu tỷ đồng, tăng trưởng 16,8% so với đầu kỳ. Tại thời điểm cuối năm, nợ xấu của BIDV ở mức 22.229 tỷ đồng, tỷ lệ nợ xấu tương ứng ở mức 1,25%.
Về kế hoạch kinh doanh năm 2024, BIDV cho biết dư nợ tín dụng điều hành theo giới hạn tín dụng Ngân hàng Nhà nước (NHNN) giao, dự kiến tăng 14%; Huy động vốn điều hành phù hợp với sử dụng vốn, đảm bảo an toàn thanh khoản, hiệu quả; Kiểm soát tỷ lệ nợ xấu theo Thông tư 11 ở mức ≤1,4%...
Trong báo cáo phân tích công bố hồi tháng 12/2023, Chứng khoán Phú Hưng (PHS) cho biết câu chuyện phát hành riêng lẻ vẫn đang được BIDV xúc tiến sang năm 2024. Ngân hàng đang có kế hoạch phát hành riêng lẻ 9% cho nhà đầu tư. Thời gian qua, BIDV nỗ lực thực hiện, đã tiếp xúc với 38 nhà đầu tư. Tuy nhiên, tình hình kinh tế trong nước không thuận lợi đã làm giảm nhu cầu. BIDV sẽ làm việc với NHNN, các đối tác để tìm kiếm nhà đầu tư phù hợp nhất."
179,(15/02/2024 00:00),BID: Chấm dứt Hợp đồng với ông Sung Ki Jung - Thành viên Ban điều hành từ 1.3.2024,https://cafef.vn/du-lieu/BID-1944716/bid-cham-dut-hop-dong-voi-ong-sung-ki-jung-thanh-vien-ban-dieu-hanh-tu-132024.chn?utm_source=du-lieu,
180,(05/02/2024 00:00),BID: Giải trình chênh lệch lợi nhuận sau thuế quý 4/2023 so với quý 4/2022,https://cafef.vn/du-lieu/BID-1941322/bid-giai-trinh-chenh-lech-loi-nhuan-sau-thue-quy-42023-so-voi-quy-42022.chn?utm_source=du-lieu,
181,(31/01/2024 00:00),BID: CBTT các nội dung liên quan đến nhân sự của BIDV,https://cafef.vn/du-lieu/BID-1940342/bid-cbtt-cac-noi-dung-lien-quan-den-nhan-su-cua-bidv.chn?utm_source=du-lieu,
182,(31/01/2024 00:00),BID: Bổ nhiệm ông Quách Hùng Hiệp làm thành viên HĐQT từ 30.1.2024,https://cafef.vn/du-lieu/BID-1940933/bid-bo-nhiem-ong-quach-hung-hiep-lam-thanh-vien-hdqt-tu-3012024.chn?utm_source=du-lieu,
183,(31/01/2024 00:00),BID: Nghị quyết và Biên bản họp ĐHĐCĐ bất thường năm 2024,https://cafef.vn/du-lieu/BID-1940939/bid-nghi-quyet-va-bien-ban-hop-dhdcd-bat-thuong-nam-2024.chn?utm_source=du-lieu,
184,(31/01/2024 00:00),BID: Bổ nhiệm ông Nguyễn Trung Kiên làm thành viên BKS từ 30.1.2024,https://cafef.vn/du-lieu/BID-1940941/bid-bo-nhiem-ong-nguyen-trung-kien-lam-thanh-vien-bks-tu-3012024.chn?utm_source=du-lieu,
185,(31/01/2024 00:00),BID: Bổ nhiệm bà Tạ Thị Hạnh làm thành viên BKS từ 30.1.2024,https://cafef.vn/du-lieu/BID-1940943/bid-bo-nhiem-ba-ta-thi-hanh-lam-thanh-vien-bks-tu-3012024.chn?utm_source=du-lieu,
186,(26/01/2024 00:00),BID: Báo cáo tình hình quản trị công ty năm 2023,https://cafef.vn/du-lieu/BID-1937356/bid-bao-cao-tinh-hinh-quan-tri-cong-ty-nam-2023.chn?utm_source=du-lieu,
187,(26/01/2024 00:00),BID: Tình hình thanh toán lãi và gốc trái phiếu năm 2023,https://cafef.vn/du-lieu/BID-1937394/bid-tinh-hinh-thanh-toan-lai-va-goc-trai-phieu-nam-2023.chn?utm_source=du-lieu,
188,(25/01/2024 00:00),"BID: HĐQT phê duyệt phương án, hợp đồng cho thuê một phần diện tích chưa sử dụng tại Chi nhánh Phú Thọ, Chi nhánh Sơn Tây",https://cafef.vn/du-lieu/BID-1936212/bid-hdqt-phe-duyet-phuong-an-hop-dong-cho-thue-mot-phan-dien-tich-chua-su-dung-tai-chi-nhanh-phu-tho-chi-nhanh-son-tay.chn?utm_source=du-lieu,
189,(22/01/2024 00:00),"BTN: TAND T.P Quy Nhơn đã thụ lý vụ án ""Tranh chấp hợp đồng tín dụng"" theo đơn khởi kiện của ngân hàng BIDV",https://cafef.vn/du-lieu/BID-1933841/btn-tand-tp-quy-nhon-da-thu-ly-vu-an-tranh-chap-hop-dong-tin-dung-theo-don-khoi-kien-cua-ngan-hang-bidv.chn?utm_source=du-lieu,
190,(17/01/2024 00:00),BID: Quyết định HĐQT phê duyệt hợp đồng mua bảo hiểm tài sản với BIC,https://cafef.vn/du-lieu/BID-1931734/bid-quyet-dinh-hdqt-phe-duyet-hop-dong-mua-bao-hiem-tai-san-voi-bic.chn?utm_source=du-lieu,
191,(17/01/2024 00:00),BID: Ông Quách Hùng Hiệp - Phó Tổng giám đốc đã bán 49.610 cp,https://cafef.vn/du-lieu/BID-1931750/bid-ong-quach-hung-hiep-pho-tong-giam-doc-da-ban-49610-cp.chn?utm_source=du-lieu,
192,(10/01/2024 00:01),"Ngân hàng Việt “bắt tay” các định chế tài chính hàng đầu Nhật Bản, Hàn Quốc, Singapore: Vietcombank, VietinBank, BIDV đều tăng trưởng mạnh mẽ, cổ đông chiến lược thắng lớn, thậm chí lãi gấp nhiều lần",https://cafef.vn/ngan-hang-viet-bat-tay-cac-dinh-che-tai-chinh-hang-dau-nhat-ban-han-quoc-singapore-vietcombank-vietinbank-bidv-deu-tang-truong-manh-me-co-dong-chien-luoc-thang-lon-tham-chi-lai-gap-nhieu-lan-188240109233530984.chn?utm_source=du-lieu,"4 tỷ USD là số tiền các định chế tài chính nước ngoài chi ra để mua cổ phần chiến lược của các ngân hàng Việt Nam. Con số “khổng lồ” nhưng chỉ gói gọn trong một vài thương vụ cho thấy sự chọn lọc khắt khe của dòng tiền ngoại.
Các thương vụ chủ yếu tập trung trên nhóm ngân hàng có vốn Nhà nước chi phối như Vietcombank, VietinBank, BIDV. Tuy nhiên, thương vụ có giá trị lớn nhất từ trước đến nay lại thuộc về một ngân hàng tư nhân là VPBank.
Những cú bắt tay lịch sử
Ngân hàng “nổ phát súng” đầu tiên là VietinBank (CTG) với thương vụ chào bán riêng lẻ 168,6 triệu cổ phiếu với giá 21.000 đồng/cp cho IFC và Quỹ đầu tư cấp vốn IFC, thành viên thuộc nhóm Ngân hàng Thế giới (WB) năm 2011. Giá trị tương ứng vào khoảng 3.540 tỷ đồng (~180 triệu USD).
Với thương vụ này, nhóm IFC nắm 10% cổ phần tại ngân hàng của VietinBank nhưng đến nay đã không còn là cổ đông lớn sau khi không tham gia đợt chào bán riêng lẻ năm 2013 và nhiều lần giảm sở hữu.
Cùng năm, Vietcombank (VCB) “bắt tay” Tập đoàn tài chính Mizuho (Nhật Bản). Theo hợp đồng ký kết giữa 2 bên, Mizuho sẽ đăng ký mua 347,6 triệu cổ phiếu phổ thông của Vietcombank với giá 34.000 đồng/cp. Giá trị khoản đầu tư tương ứng hơn 11.800 tỷ đồng (~567 triệu USD), lớn nhất trong hoạt động M&A tại Việt Nam thời điểm đó.
Sau thương vụ, Mizuho trở thành đối tác chiến lược đầu tiên của Vietcombank cùng với một ghế trong HĐQT của ngân hàng. Ngoài vốn, cổ đông Nhật Bản còn cung cấp cho Vietcombank các dịch vụ hỗ trợ kỹ thuật trên nhiều hoạt động, bao gồm việc cử các chuyên gia và cung cấp các dịch vụ đào tạo cho Vietcombank cũng như đem lại các cơ hội hợp tác bán chéo sản phẩm giữa các bên.
2 năm sau khi Mizuho lần đầu rót vốn vào Vietcombank, một “gã khổng lồ” khác trong ngành tài chính Nhật Bản là Mitsubishi UFJ cũng nối gót đầu tư vào VietinBank trong đợt chào bán riêng lẻ 644,4 triệu cổ phần với giá 24.000 đồng/cp năm 2013. Giá trị thương vụ tương ứng vào khoảng 15.500 tỷ đồng (~743 triệu USD).
Bên cạnh việc củng cố năng lực tài chính, VietinBank còn nhận được sự hỗ trợ của cổ đông đến từ Nhật Bản trong hoạt động điều hành, quản trị và quản lý rủi ro trong ngành ngân hàng. Mặt khác, thông qua hợp tác với VietinBank, Mitsubishi UFJ muốn mở rộng hơn nữa hoạt động cũng cấp dịch vụ tài chính tại Châu Á, đặc biệt tại Việt Nam.
Đến năm 2019, Vietcombank tiếp tục chào bán riêng lẻ hơn 111 triệu cổ phiếu với giá 55.800 đồng/cp cho hai nhà đầu tư là Quỹ đầu tư quốc gia của Singapore (GIC) và Mizuho, thu về khoảng 6.200 tỷ đồng (~270 triệu USD). Trong đó, GIC mua 94,4 triệu cổ phần (tỷ lệ 2,55%) trong khi Mizuho mua thêm 16,7 triệu cổ phần mới để duy trì tỷ lệ sở hữu 15% cổ phần.
Cùng năm, Keb Hana Bank (Hàn Quốc) cũng trở thành cổ đông chiến lược của BIDV (BID) sau khi mua hơn 603,3 triệu cổ phiếu trong đợt chào bán riêng lẻ với giá bán 33.640 đồng/cổ phiếu. Giá trị tương ứng vào khoảng 20.300 tỷ đồng (~882 triệu USD), phá kỷ lục về giá trị thương vụ đầu tư chiến lược M&A ngành ngân hàng Việt Nam.
Theo thoả thuận giữa 2 bên ký, Keb Hana Bank sẽ đồng hành cùng BIDV với vai trò là cổ đông chiến lược tối thiểu 5 năm. Ngoài vốn, BIDV còn nhận được hỗ trợ từ ngân hàng hàng đầu Hàn Quốc trong các lĩnh vực gồm quản trị chiến lược, nâng cao quản trị rủi ro, đa dạng hoá các tài sản sinh lời, phát triển ngân hàng số, ngân hàng bán lẻ, và nâng cao phát triển nguồn nhân lực...
Kỷ lục của BIDV sau đó bị xô đổ bởi thương vụ Sumimoto Mitsui Banking Corp (SMBC - Nhật Bản) mua 15% vốn VPBank (VPB) năm 2023. Theo thoả thuận, VPBank chào bán riêng lẻ hơn 1,19 tỷ cổ phiếu cho nhà băng đến từ Nhật Bản với giá 30.159 đồng/cổ phiếu, tương đương tổng giá trị hơn 35.900 tỷ đồng (~1,5 tỷ USD).
Thoả thuận này chính thức đưa SMBC trở thành cổ đông chiến lược của VPBank. Đây là một phần trong kế hoạch tăng vốn được VPBank thực hiện từ năm 2022 nhằm tăng cường năng lực tài chính dài hạn và giúp ngân hàng đạt được mục tiêu tăng trưởng chiến lược trong 5 năm tới. Sau thương vụ, VPBank trở thành ngân hàng có vốn chủ sở hữu lớn thứ 2 tại Việt Nam, chỉ sau Vietcombank.
Trước đó vào năm 2021, Công ty Tài chính Tiêu dùng SMBC (SMBCCF), một công ty con khác do Sumitomo Mitsui Financial Group (SMFG) sở hữu 100% vốn, đã mua lại 49% cổ phần của FE Credit từ VPBank. Giá trị thương vụ ước tính vào khoảng 1,4 tỷ USD tương ứng định giá FE Credit lên đến 2,8 tỷ USD.
Ngân hàng Việt liên tục tăng trưởng mạnh
Nhìn lại lịch sử, sau khi có cổ đông chiến lược là các định chế tài chính nước ngoài, các ngân hàng Việt Nam đã có sự thay đổi theo hướng tích cực. Điều này được thể hiện qua kết quả kinh doanh, cụ thể là lợi nhuận của Vietcombank, VietinBank và BIDV nhìn chung đều tăng trưởng mạnh dù một số thời điểm chững lại vì những lý do khách quan.
Từ sau khi Mizuho rót vốn đầu tư, lợi nhuận của Vietcombank đã tăng bền bỉ và chạm ngưỡng 1 tỷ USD vào năm 2019, trở thành ngân hàng đầu tiên của Việt Nam đạt được cột mốc này. Sau một năm 2020 chững lại do đại dịch Covid, lợi nhuận của nhà băng này đã nhanh chóng lấy lại đà tăng trưởng.
Năm 2023 vừa qua, Vietcombank ước lãi trước thuế hợp nhất đạt khoảng 41.200 tỷ đồng, tăng 10,3% so với cùng kỳ năm trước. Đây là mức lợi nhuận cao nhất mà nhà băng này đạt được kể từ khi thành lập và cũng là con số cao kỷ lục đối với một ngân hàng tại Việt Nam.
Tương tự, VietinBank cũng duy trì tăng trưởng qua từng năm, trừ năm 2018 do yếu tố khách quan. Theo đó, phương án tái cơ cấu lại hoạt động ngân hàng gắn với xử lý nợ xấu trong giai đoạn 2016 - 2020 đã được Ngân hàng Nhà nước phê duyệt ngày 27/11/2018. Tuy nhiên, do phương án tăng vốn thời điểm đó chưa được phê duyệt và việc thực hiện bước đầu đề án tái cơ cấu khiến VietinBank phải điều chỉnh giảm một loạt chỉ tiêu trong quý cuối năm.
Lợi nhuận của VietinBank sau đó đã nhanh chóng tăng trưởng trở lại từ năm 2019 và đạt kỷ lục gần 21.000 tỷ đồng năm 2022. Dù chưa công bố con số cụ thể nhưng đại diện ngân hàng cho biết lợi nhuận trước thuế riêng lẻ năm 2023 của VietinBank đã vượt mục tiêu kế hoạch (22.500 tỷ đồng) được ĐHĐCĐ giao phó trên cơ sở đảm bảo các chỉ tiêu an toàn hoạt động.
Trong khi đó, BIDV liên tục tăng trưởng mạnh trong giai đoạn 2020-2023 sau khi Keb Hana Bank trở thành cổ đông chiến lược. Năm 2023, ngân hàng ước lãi trước thuế hợp nhất 27.400 tỷ đồng, tăng 19% so với thực hiện năm 2022. Đây là lần đầu tiên lợi nhuận của nhà băng này vượt ngưỡng 1 tỷ USD. Với mức lợi nhuận này, BIDV là ngân hàng có lợi nhuận cao thứ hai trong nhóm Big 4, chỉ sau Vietcombank.
Cổ đông chiến lược nước ngoài thắng lớn
Ngân hàng Việt Nam tăng trưởng mạnh mẽ, cổ đông chiến lược nước ngoài cũng thắng lớn, thậm chí lãi gấp nhiều lần. Điển hình như trường hợp của Mizuho, số cổ phần của Vietcombank trong tay nhà băng đến từ Nhật Bản hiện có giá trị thị trường lên đến 73.600 tỷ đồng, gấp gần 6 lần số vốn đầu tư. Con số này chưa bao gồm cổ tức hàng nghìn tỷ đã “bỏ túi” suốt hơn một thập kỷ qua.
Tương tự, cổ đông chiến lược còn lại của Vietcombank là GIC cũng đang lãi lớn dù đến sau Mizuho nhiều năm. Số cổ phần trong tay cổ đông đến từ Singapore hiện có giá trị thị trường hơn 12.500 tỷ đồng, gấp 2,4 lần số vốn bỏ ra, chưa tính cổ tức. Cần lưu ý rằng, số tiền cổ tức GIC nhận được từ Vietcombank chắc chắn sẽ ít hơn Mizuho do tỷ lệ sở hữu thấp hơn và thời gian nắm giữ ngắn hơn.
Vietcombank hiện là cái tên giá trị nhất sàn chứng khoán Việt Nam với vốn hóa thị trường lên đến 490.700 tỷ đồng (~20,5 tỷ USD), bỏ xa phần còn lại. Nhà băng này cũng là cái tên đầu tiên chạm đến ngưỡng nửa triệu tỷ vốn hóa trong lịch sử hơn 23 của thị trường chứng khoán khi cổ phiếu VCB lên đỉnh hồi tháng 7 năm ngoái.
Xếp ngay sau Vietcombank là BIDV với giá trị vốn hóa đạt 262.500 tỷ đồng (~10,9 tỷ USD). Với 15% cổ phần đang nắm giữ tại BIDV, khoản đầu tư này của Keb Hana Bank hiện có giá trị thị trường lên đến gần 39.400 tỷ đồng (~1,6 tỷ USD). Ước tính, Keb Hana Bank đang ""tạm lãi"" khoảng 19.000 tỷ đồng sau hơn 4 năm làm cổ đông chiến lược tại BIDV, chưa tính cổ tức tiền tươi gần 1.500 tỷ đồng. Cổ phiếu BID hiện vẫn đang ở vùng giá cao nhất từ trước đến nay (đã điều chỉnh).
Chưa về lại đỉnh lịch sử nhưng cổ phiếu CTG của VietinBank cũng đang tăng mạnh thời gian gần đây. Cổ phiếu này đã tăng hơn 15% trong chưa đầy một tháng, qua đó đẩy giá trị vốn hóa lên trên 161.000 tỷ đồng (~6,7 tỷ USD). Với việc nắm giữ 19,7% vốn, khoản đầu tư của Mitsubishi UFJ vào VietinBank hiện có giá trị thị trường khoảng 31.700 tỷ đồng, gấp đôi số tiền bỏ ra. Con số này còn chưa kể đến cổ tức bằng tiền mà cổ đông từ Nhật Bản đã nhận trong suốt nhiều năm qua.
Nhìn chung, những thương vụ định chế tài chính nước ngoài mua cổ phần chiến lược của các ngân hàng Việt đều đem lại thành công nhất định cho cả 2 phía (trừ trường hợp của VPBank với SMBC chưa thể đánh giá do thời gian hợp tác chưa đủ dài). Các ngân hàng của Việt Nam nhận được hỗ trợ về nhiều mặt, không chỉ vốn trong khi cổ đông ngoại cũng lãi lớn với các khoản đầu tư, chưa kể cổ tức ""kếch xù""."
193,(10/01/2024 00:00),BID: Link công bố tài liệu họp ĐHĐCĐ bất thường năm 2024,https://cafef.vn/du-lieu/BID-1928234/bid-link-cong-bo-tai-lieu-hop-dhdcd-bat-thuong-nam-2024.chn?utm_source=du-lieu,
194,(10/01/2024 00:00),BID: Ông Quách Hùng Hiệp - Phó Tổng giám đốc đăng ký bán 49.610 cp,https://cafef.vn/du-lieu/BID-1928236/bid-ong-quach-hung-hiep-pho-tong-giam-doc-dang-ky-ban-49610-cp.chn?utm_source=du-lieu,
195,(09/01/2024 00:05),"Cổ phiếu BIDV lên đỉnh lịch sử, Keb Hana Bank lãi gấp đôi sau hơn 4 năm làm cổ đông chiến lược",https://cafef.vn/co-phieu-bidv-len-dinh-lich-su-keb-hana-bank-lai-gap-doi-sau-hon-4-nam-lam-co-dong-chien-luoc-188240108233519059.chn?utm_source=du-lieu,"Trong con sóng cổ phiếu ngân hàng thời gian gần đây, Ngân hàng TMCP Đầu tư và Phát triển Việt Nam (BIDV – mã BID) đang gây ấn tượng mạnh khi liên tục bứt phá, dẫn dắt thị trường. Phiên 8/1, BID tăng 4,27% lên mức 46.400 đồng/cp qua đó thiết lập đỉnh lịch sử mới (tính theo giá điều chỉnh).
Thực tế, cổ phiếu này đã nổi sóng từ đầu tháng 11 năm ngoái. Sau khoảng hơn 3 tháng, thị giá BID đã tăng gần 31%. Vốn hóa thị trường cũng theo đó tăng thêm 62.000 tỷ (~2,5 tỷ USD) lên mức 264.000 tỷ đồng (~11 tỷ USD). Con số này giúp BIDV củng cố vững chắc vị trí số 2 về vốn hóa trên sàn chứng khoán, chỉ kém Vietcombank và bỏ xa các tên tuổi phía sau như Vinhomes, PV Gas, Vingroup, Hòa Phát,…
Những kết quả tích cực của BID mang lại niềm vui không nhỏ cho cổ đông, trong đó phải nhắc tới Keb Hana Bank. Với 15% cổ phần đang nắm giữ tại BIDV, khoản đầu tư này của nhà băng đến từ Hàn Quốc hiện có giá trị thị trường lên đến gần 39.700 tỷ đồng (~1,6 tỷ USD).
Keb Hana Bank trở thành cổ đông chiến lược của BIDV từ cuối năm 2019 sau khi mua hơn 603,3 triệu cổ phiếu trong đợt chào bán riêng lẻ với giá bán 33.640 đồng/cổ phiếu. Giá trị tương ứng vào khoảng 20.300 tỷ đồng (~882 triệu USD), trở thành thương vụ đầu tư chiến lược M&A có giá trị cao nhất trong lịch sử ngành ngân hàng Việt Nam thời điểm đó. Kỷ lục này sau đó đã bị xô đổ bởi thương vụ SMBC mua 15% vốn VPBank với giá 1,5 tỷ USD năm 2023.
Ước tính, Keb Hana Bank đang ""tạm lãi"" khoảng 19.400 tỷ đồng sau hơn 4 năm làm cổ đông chiến lược tại BIDV. Nếu tính cả cổ tức bằng tiền tươi (gần 1.500 tỷ đồng) đã ""bỏ túi"", khoản đầu tư này của cổ đông đến từ Hàn Quốc đang lãi gấp đôi.
Theo thoả thuận giữa 2 bên ký cuối năm 2019, Keb Hana Bank sẽ đồng hành cùng BIDV với vai trò là cổ đông chiến lược tối thiểu 5 năm. Ngoài nguồn lực về vốn, BIDV còn nhận được hỗ trợ từ ngân hàng hàng đầu Hàn Quốc trong các lĩnh vực gồm quản trị chiến lược, nâng cao quản trị rủi ro, đa dạng hoá các tài sản sinh lời, phát triển ngân hàng số, ngân hàng bán lẻ, và nâng cao phát triển nguồn nhân lực...
Lợi nhuận lần đầu vượt 1 tỷ USD
Từ sau khi Keb Hana Bank trở thành cổ đông chiến lược, BIDV đã liên tục tăng trưởng mạnh trong giai đoạn 2020-2023. Năm 2023, ngân hàng ước lãi trước thuế hợp nhất 27.400 tỷ đồng, tăng 19% so với thực hiện năm 2022. Đây là lần đầu tiên lợi nhuận của nhà băng này vượt ngưỡng 1 tỷ USD. Với mức lợi nhuận này, BIDV là ngân hàng có lợi nhuận cao thứ hai trong nhóm Big 4, chỉ sau Vietcombank (hơn 41.000 tỷ đồng).
Đến cuối năm 2023, tổng tài sản BIDV đạt 2,26 triệu tỷ đồng; tiếp tục giữ vững vị thế là ngân hàng TMCP có quy mô tổng tài sản lớn nhất tại Việt Nam. Huy động vốn đạt 1,89 triệu tỷ đồng, tăng trưởng 16,5%. Dư nợ tín dụng đạt 1,75 triệu tỷ đồng, tăng trưởng 16,66%, đảm bảo giới hạn Ngân hàng Nhà nước giao. Tỷ lệ nợ xấu theo Thông tư 11/2021/TT-NHNN kiểm soát ở mức 1,1%. Tỷ lệ trang trải nợ xấu (dư quỹ DPRR tín dụng/dư nợ xấu) đạt 192%.
Về kế hoạch kinh doanh năm 2024, BIDV cho biết dư nợ tín dụng điều hành theo giới hạn tín dụng Ngân hàng Nhà nước (NHNN) giao, dự kiến tăng 14%; Huy động vốn điều hành phù hợp với sử dụng vốn, đảm bảo an toàn thanh khoản, hiệu quả; Kiểm soát tỷ lệ nợ xấu theo Thông tư 11 ở mức ≤1,4%...
Trong báo cáo phân tích công bố hồi tháng 12/2023, Chứng khoán Phú Hưng (PHS) cho biết câu chuyện phát hành riêng lẻ vẫn đang được BIDV xúc tiến sang năm 2024. Ngân hàng đang có kế hoạch phát hành riêng lẻ 9% cho nhà đầu tư. Thời gian qua, BIDV nỗ lực thực hiện, đã tiếp xúc với 38 nhà đầu tư. Tuy nhiên, tình hình kinh tế trong nước không thuận lợi đã làm giảm nhu cầu. BIDV sẽ làm việc với NHNN, các đối tác để tìm kiếm nhà đầu tư phù hợp nhất."
196,(08/01/2024 00:00),BID: Quyết định của TGĐ về việc thay đổi địa điểm trụ sở Chi nhánh Sa Pa,https://cafef.vn/du-lieu/BID-1927088/bid-quyet-dinh-cua-tgd-ve-viec-thay-doi-dia-diem-tru-so-chi-nhanh-sa-pa.chn?utm_source=du-lieu,
197,(08/01/2024 00:00),BID: Thông báo ngày ĐKCC để thực hiện quyền thanh toán lãi gốc và lãi trái phiếu,https://cafef.vn/du-lieu/BID-1927091/bid-thong-bao-ngay-dkcc-de-thuc-hien-quyen-thanh-toan-lai-goc-va-lai-trai-phieu.chn?utm_source=du-lieu,
